Datetime;Resolution code;Quarter hour;Quality status;ACE;System imbalance;Alpha;Alpha';Marginal incremental price;Marginal decremental price;Imbalance Price
2024-09-06T15:44:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-42.739;-23.39;0.0;0.0;49.5;-18.855;49.5
2024-09-06T15:43:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-41.372;-15.209;0.0;0.0;49.5;-18.855;49.5
2024-09-06T15:42:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-36.101;-3.207;0.0;0.0;49.5;-18.855;49.5
2024-09-06T15:41:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-28.702;10.926;0.0;0.0;202.582;49.5;49.5
2024-09-06T15:40:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-23.958;22.503;0.0;0.0;176.38;49.5;49.5
2024-09-06T15:39:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-18.047;34.917;0.0;0.0;158.731;-18.855;-18.855
2024-09-06T15:38:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-9.777;51.203;0.0;0.0;147.321;-18.855;-18.855
2024-09-06T15:37:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-3.297;63.651;0.0;0.0;146.932;-18.968;-18.968
2024-09-06T15:36:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-5.304;71.136;0.0;0.0;137.843;-19.044;-19.044
2024-09-06T15:35:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-5.56;84.055;0.0;0.0;113.778;-19.044;-19.044
2024-09-06T15:34:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-4.845;91.055;0.0;0.0;118.245;-19.072;-19.072
2024-09-06T15:33:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-4.058;94.829;0.0;0.0;124.165;-20.086;-20.086
2024-09-06T15:32:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-2.95;104.193;0.0;0.0;115.658;-22.935;-22.935
2024-09-06T15:31:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;-0.42;109.898;0.0;0.0;104.073;-29.87;-29.87
2024-09-06T15:30:00+02:00;PT1M;2024-09-06T15:30:00+02:00;NV;9.371;113.603;0.0;0.0;99.0;-26.662;-26.662
2024-09-06T15:29:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-8.948;-15.61;0.0;0.0;49.5;-196.174;49.5
2024-09-06T15:28:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-10.199;-21.127;0.0;0.0;49.5;-203.709;49.5
2024-09-06T15:27:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-11.34;-26.332;0.0;0.0;194.719;-208.867;194.719
2024-09-06T15:26:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-13.307;-31.048;0.0;0.0;195.326;-210.277;195.326
2024-09-06T15:25:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-14.765;-32.234;0.0;0.0;195.954;-210.331;195.954
2024-09-06T15:24:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-14.452;-33.054;0.0;0.0;196.573;-212.511;196.573
2024-09-06T15:23:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-13.226;-33.734;0.0;0.0;197.041;-218.498;197.041
2024-09-06T15:22:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-18.96;-41.545;0.0;0.0;197.509;-222.787;197.509
2024-09-06T15:21:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-20.108;-42.992;0.0;0.0;197.952;-223.966;197.952
2024-09-06T15:20:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-14.426;-39.698;0.0;0.0;198.323;-223.586;198.323
2024-09-06T15:19:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-17.864;-51.909;0.0;0.0;198.654;-210.29;198.654
2024-09-06T15:18:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-24.98;-62.625;0.0;0.0;199.192;-189.745;199.192
2024-09-06T15:17:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-45.186;-83.589;0.0;0.0;200.111;-44.571;200.111
2024-09-06T15:16:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-92.182;-133.95;0.0;0.0;198.709;0.0;198.709
2024-09-06T15:15:00+02:00;PT1M;2024-09-06T15:15:00+02:00;NV;-117.838;-157.523;0.659;0.0;194.259;0.0;194.918
2024-09-06T15:14:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-12.854;3.504;0.0;0.0;193.957;17.0;17.0
2024-09-06T15:13:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-9.319;11.159;0.0;0.0;193.742;17.0;17.0
2024-09-06T15:12:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-11.618;13.687;0.0;0.0;193.135;17.0;17.0
2024-09-06T15:11:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-12.105;19.407;0.0;0.0;192.186;17.0;17.0
2024-09-06T15:10:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-9.945;27.92;0.0;0.0;191.249;-290.599;-290.599
2024-09-06T15:09:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-8.58;36.538;0.0;0.0;190.336;-290.599;-290.599
2024-09-06T15:08:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-8.474;44.831;0.0;0.0;189.073;-290.599;-290.599
2024-09-06T15:07:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-6.006;56.505;0.0;0.0;187.15;-290.599;-290.599
2024-09-06T15:06:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-2.198;71.259;0.0;0.0;184.119;-290.599;-290.599
2024-09-06T15:05:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;-0.781;86.417;0.0;0.0;177.492;-290.625;-290.625
2024-09-06T15:04:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;1.085;105.882;0.0;0.0;154.191;-290.67;-290.67
2024-09-06T15:03:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;4.948;120.294;0.0;0.0;115.616;-290.742;-290.742
2024-09-06T15:02:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;11.456;121.374;0.0;0.0;99.0;-290.866;-290.866
2024-09-06T15:01:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;14.595;108.695;0.0;0.0;99.0;-290.31;-290.31
2024-09-06T15:00:00+02:00;PT1M;2024-09-06T15:00:00+02:00;NV;19.263;107.804;0.0;0.0;99.0;-290.157;-290.157
2024-09-06T14:59:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;-1.469;-135.266;0.0;0.0;283.158;-161.707;283.158
2024-09-06T14:58:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;-6.053;-142.07;0.0;0.0;288.86;-161.441;288.86
2024-09-06T14:57:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;-4.25;-140.701;0.0;0.0;294.455;-161.441;294.455
2024-09-06T14:56:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;-2.143;-139.885;0.0;0.0;298.661;-162.594;298.661
2024-09-06T14:55:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;4.076;-136.146;0.0;0.0;301.147;-165.437;301.147
2024-09-06T14:54:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;8.017;-136.008;0.0;0.0;302.473;-169.879;302.473
2024-09-06T14:53:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;12.672;-141.194;0.0;0.0;303.018;-176.443;303.018
2024-09-06T14:52:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;13.103;-149.371;0.0;0.0;303.743;-180.018;303.743
2024-09-06T14:51:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;17.565;-152.24;1.302;0.0;303.966;-173.98;305.268
2024-09-06T14:50:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;21.222;-156.788;1.345;0.0;304.101;-148.87;305.446
2024-09-06T14:49:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;18.896;-168.785;1.47;0.0;304.339;-113.855;305.809
2024-09-06T14:48:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;15.325;-179.488;1.59;0.0;304.546;-105.763;306.136
2024-09-06T14:47:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;19.206;-181.834;1.617;0.0;304.647;-96.08;306.264
2024-09-06T14:46:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;11.926;-196.038;1.802;0.0;304.55;-83.928;306.352
2024-09-06T14:45:00+02:00;PT1M;2024-09-06T14:45:00+02:00;NV;-18.089;-229.2;0.55;0.0;303.747;0.0;304.297
2024-09-06T14:44:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-31.209;-190.419;2.611;0.0;235.508;-209.476;238.119
2024-09-06T14:43:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-32.246;-188.305;2.715;0.0;226.136;-209.476;228.851
2024-09-06T14:42:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-31.058;-184.28;2.767;0.0;217.327;-209.476;220.094
2024-09-06T14:41:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-28.734;-178.628;2.764;0.0;209.583;-209.476;212.347
2024-09-06T14:40:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-26.663;-173.893;2.75;0.0;203.586;-209.476;206.336
2024-09-06T14:39:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-26.377;-170.967;2.739;0.0;199.167;-209.476;201.906
2024-09-06T14:38:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-29.383;-171.743;2.755;0.0;196.592;-209.476;199.347
2024-09-06T14:37:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-22.835;-165.202;2.622;0.0;196.9;-209.476;199.522
2024-09-06T14:36:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-14.591;-157.532;2.473;0.0;199.045;-209.476;201.518
2024-09-06T14:35:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-5.537;-150.789;2.336;0.0;201.187;-210.978;203.523
2024-09-06T14:34:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;1.369;-147.721;0.0;0.0;203.433;-213.317;203.433
2024-09-06T14:33:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;5.571;-147.977;0.0;0.0;206.009;-204.496;206.009
2024-09-06T14:32:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;3.057;-153.921;2.298;0.0;209.004;-147.05;211.302
2024-09-06T14:31:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-12.238;-169.246;2.614;0.0;206.634;0.0;209.248
2024-09-06T14:30:00+02:00;PT1M;2024-09-06T14:30:00+02:00;NV;-20.239;-172.259;0.738;0.0;195.687;0.0;196.425
2024-09-06T14:29:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-9.963;-173.032;2.149;0.0;322.183;-183.368;324.332
2024-09-06T14:28:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-10.53;-175.282;2.031;0.0;327.678;-183.442;329.709
2024-09-06T14:27:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-7.512;-175.097;1.89;0.0;332.606;-185.374;334.496
2024-09-06T14:26:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-2.195;-173.999;1.769;0.0;336.382;-189.516;338.151
2024-09-06T14:25:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;5.461;-172.602;1.685;0.0;338.769;-192.738;340.454
2024-09-06T14:24:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;7.356;-178.317;1.723;0.0;340.029;-188.649;341.752
2024-09-06T14:23:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;12.717;-181.203;1.756;0.0;340.157;-167.47;341.913
2024-09-06T14:22:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;11.059;-190.164;1.877;0.0;340.187;-124.048;342.064
2024-09-06T14:21:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;3.158;-205.201;2.098;0.0;340.219;-79.012;342.317
2024-09-06T14:20:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-6.637;-220.301;2.345;0.0;340.255;-79.146;342.6
2024-09-06T14:19:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-4.733;-223.056;2.393;0.0;340.257;-64.39;342.65
2024-09-06T14:18:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-16.851;-239.408;2.699;0.0;340.258;-4.678;342.957
2024-09-06T14:17:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-31.869;-254.864;3.022;0.0;340.258;0.0;343.28
2024-09-06T14:16:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-24.352;-244.841;2.809;0.0;340.258;0.0;343.067
2024-09-06T14:15:00+02:00;PT1M;2024-09-06T14:15:00+02:00;NV;-35.584;-263.024;3.208;0.0;340.258;0.0;343.466
2024-09-06T14:14:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-92.433;-263.888;2.108;0.0;312.576;-213.329;314.684
2024-09-06T14:13:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-93.819;-261.418;2.132;0.0;309.902;-213.329;312.034
2024-09-06T14:12:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-93.767;-256.973;2.141;0.0;306.452;-213.329;308.593
2024-09-06T14:11:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-92.756;-251.093;2.149;0.0;301.877;-213.329;304.026
2024-09-06T14:10:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-92.064;-244.466;2.171;0.0;295.796;-213.329;297.967
2024-09-06T14:09:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-89.141;-234.814;2.161;0.0;288.467;-213.329;290.628
2024-09-06T14:08:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-88.462;-227.161;2.176;0.0;281.0;-213.329;283.176
2024-09-06T14:07:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-85.88;-217.069;2.157;0.0;272.653;-213.329;274.81
2024-09-06T14:06:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-83.588;-206.914;2.171;0.0;261.605;-213.329;263.776
2024-09-06T14:05:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-72.478;-187.627;2.083;0.0;246.345;-213.329;248.428
2024-09-06T14:04:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-67.13;-174.96;1.905;0.0;245.23;-213.682;247.135
2024-09-06T14:03:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-71.476;-173.137;1.879;0.0;245.23;-218.181;247.109
2024-09-06T14:02:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-61.9;-158.166;1.677;0.0;245.23;-228.061;246.907
2024-09-06T14:01:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;-40.976;-132.716;0.0;0.0;245.23;-242.456;245.23
2024-09-06T14:00:00+02:00;PT1M;2024-09-06T14:00:00+02:00;NV;2.492;-87.036;0.0;0.0;245.23;-256.569;245.23
2024-09-06T13:59:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-66.685;-154.965;1.295;0.0;330.434;-130.186;331.729
2024-09-06T13:58:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-77.471;-167.46;1.447;0.0;329.282;-71.611;330.729
2024-09-06T13:57:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-86.457;-176.738;1.587;0.0;327.675;-60.345;329.262
2024-09-06T13:56:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-94.317;-183.11;1.717;0.0;325.419;0.0;327.136
2024-09-06T13:55:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-105.112;-191.127;1.901;0.0;322.245;0.0;324.146
2024-09-06T13:54:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-112.242;-194.561;2.056;0.0;318.051;0.0;320.107
2024-09-06T13:53:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-113.667;-191.434;2.148;0.0;312.344;0.0;314.492
2024-09-06T13:52:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-118.888;-191.596;2.33;0.0;305.026;0.0;307.356
2024-09-06T13:51:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-123.77;-189.767;2.491;0.0;297.078;0.0;299.569
2024-09-06T13:50:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-120.186;-180.602;2.527;0.0;288.142;0.0;290.669
2024-09-06T13:49:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-116.551;-169.922;2.556;0.0;277.392;0.0;279.948
2024-09-06T13:48:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-125.876;-172.304;2.881;0.0;264.251;0.0;267.132
2024-09-06T13:47:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-139.468;-176.94;3.35;0.0;247.557;0.0;250.907
2024-09-06T13:46:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-135.847;-168.557;3.571;0.0;226.914;0.0;230.485
2024-09-06T13:45:00+02:00;PT1M;2024-09-06T13:45:00+02:00;NV;-114.195;-135.235;0.0;0.0;213.832;0.0;213.832
2024-09-06T13:44:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-20.102;-229.625;2.222;0.0;346.535;-392.181;348.757
2024-09-06T13:43:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-18.366;-233.643;2.257;0.0;347.267;-391.41;349.524
2024-09-06T13:42:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-15.674;-238.086;2.327;0.0;347.375;-376.725;349.702
2024-09-06T13:41:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-20.077;-250.044;2.541;0.0;347.371;-345.732;349.912
2024-09-06T13:40:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-27.094;-263.399;2.801;0.0;347.367;-303.623;350.168
2024-09-06T13:39:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-39.892;-280.604;3.174;0.0;347.364;-259.007;350.538
2024-09-06T13:38:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-52.213;-296.688;3.564;0.0;347.361;-180.352;350.925
2024-09-06T13:37:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-71.445;-316.861;4.116;0.0;347.357;0.0;351.473
2024-09-06T13:36:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-80.877;-326.156;4.396;0.0;347.353;0.0;351.749
2024-09-06T13:35:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-88.14;-333.076;4.615;0.0;347.348;0.0;351.963
2024-09-06T13:34:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-93.603;-340.34;4.857;0.0;347.341;0.0;352.198
2024-09-06T13:33:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-104.536;-350.762;5.223;0.0;347.329;0.0;352.552
2024-09-06T13:32:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-114.335;-360.417;5.585;0.0;347.311;0.0;352.896
2024-09-06T13:31:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-126.276;-371.762;6.04;0.0;347.274;0.0;353.314
2024-09-06T13:30:00+02:00;PT1M;2024-09-06T13:30:00+02:00;NV;-139.07;-382.335;0.967;0.0;347.162;0.0;348.129
2024-09-06T13:29:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-139.578;-262.389;2.896;0.0;348.09;0.0;350.986
2024-09-06T13:28:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-141.496;-264.406;2.939;0.0;348.09;0.0;351.029
2024-09-06T13:27:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-145.451;-268.25;3.022;0.0;348.09;0.0;351.112
2024-09-06T13:26:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-146.356;-269.089;3.04;0.0;348.09;0.0;351.13
2024-09-06T13:25:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-148.116;-270.486;3.071;0.0;348.09;0.0;351.161
2024-09-06T13:24:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-151.376;-273.554;3.14;0.0;348.09;0.0;351.23
2024-09-06T13:23:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-148.083;-270.203;3.065;0.0;348.09;0.0;351.155
2024-09-06T13:22:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-146.335;-268.847;3.035;0.0;348.09;0.0;351.125
2024-09-06T13:21:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-143.601;-266.088;2.975;0.0;348.09;0.0;351.065
2024-09-06T13:20:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-134.86;-256.89;2.782;0.0;348.09;0.0;350.872
2024-09-06T13:19:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-125.799;-248.556;2.618;0.0;348.09;0.0;350.708
2024-09-06T13:18:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-119.15;-240.924;2.476;0.0;348.09;0.0;350.566
2024-09-06T13:17:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-116.154;-238.644;2.435;0.0;348.09;0.0;350.525
2024-09-06T13:16:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-101.211;-226.176;2.222;0.0;348.09;0.0;350.312
2024-09-06T13:15:00+02:00;PT1M;2024-09-06T13:15:00+02:00;NV;-89.226;-213.127;0.262;0.0;348.09;0.0;348.352
2024-09-06T13:14:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-155.713;-269.863;0.521;0.0;342.627;0.0;343.148
2024-09-06T13:13:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-160.755;-274.053;0.544;0.0;341.945;0.0;342.489
2024-09-06T13:12:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-169.353;-282.12;0.587;0.0;341.147;0.0;341.734
2024-09-06T13:11:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-180.912;-293.106;0.648;0.0;340.202;0.0;340.85
2024-09-06T13:10:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-188.956;-299.852;0.695;0.0;339.065;0.0;339.76
2024-09-06T13:09:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-197.587;-306.973;0.75;0.0;337.669;0.0;338.419
2024-09-06T13:08:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-207.684;-315.979;0.826;0.0;335.918;0.0;336.744
2024-09-06T13:07:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-217.229;-323.547;0.906;0.0;333.653;0.0;334.559
2024-09-06T13:06:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-226.157;-330.211;0.997;0.0;330.611;0.0;331.608
2024-09-06T13:05:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-236.318;-337.492;1.118;0.0;326.31;0.0;327.428
2024-09-06T13:04:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-244.738;-341.045;1.242;0.0;320.349;0.0;321.591
2024-09-06T13:03:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-253.944;-344.439;1.376;0.0;313.995;0.0;315.371
2024-09-06T13:02:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-265.381;-350.985;1.562;0.0;307.073;0.0;308.635
2024-09-06T13:01:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-288.626;-366.874;1.904;0.0;299.56;0.0;301.464
2024-09-06T13:00:00+02:00;PT1M;2024-09-06T13:00:00+02:00;NV;-258.778;-327.698;1.308;0.0;291.939;0.0;293.247
2024-09-06T12:59:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;-35.122;-20.069;0.0;0.0;49.5;-253.103;49.5
2024-09-06T12:58:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;-22.893;-2.791;0.0;0.0;49.5;-253.103;49.5
2024-09-06T12:57:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;-8.92;15.763;0.0;0.0;209.671;49.5;49.5
2024-09-06T12:56:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;-2.837;26.077;0.0;0.0;207.041;-253.169;-253.169
2024-09-06T12:55:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;2.8;35.879;0.0;0.0;204.203;-253.456;-253.456
2024-09-06T12:54:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;4.687;41.434;0.0;0.0;201.316;-253.981;-253.981
2024-09-06T12:53:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;8.67;48.464;0.0;0.0;201.97;-254.431;-254.431
2024-09-06T12:52:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;12.957;55.374;0.0;0.0;208.015;-254.616;-254.616
2024-09-06T12:51:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;14.491;59.709;0.0;0.0;210.6;-254.481;-254.481
2024-09-06T12:50:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;16.684;64.607;0.0;0.0;208.21;-253.874;-253.874
2024-09-06T12:49:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;25.824;75.616;0.0;0.0;99.0;-252.499;-252.499
2024-09-06T12:48:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;27.508;78.513;0.0;0.0;99.0;-251.113;-251.113
2024-09-06T12:47:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;32.778;80.419;0.0;0.0;99.0;-250.208;-250.208
2024-09-06T12:46:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;44.589;86.862;0.0;0.0;99.0;-248.46;-248.46
2024-09-06T12:45:00+02:00;PT1M;2024-09-06T12:45:00+02:00;NV;66.907;103.514;0.0;0.0;99.0;-246.318;-246.318
2024-09-06T12:44:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;10.047;23.221;0.0;0.0;213.822;14.5;14.5
2024-09-06T12:43:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;10.666;21.991;0.0;0.0;213.884;14.5;14.5
2024-09-06T12:42:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;8.626;17.738;0.0;0.0;213.884;14.5;14.5
2024-09-06T12:41:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;9.305;16.617;0.0;0.0;213.884;14.5;14.5
2024-09-06T12:40:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;8.537;14.592;0.0;0.0;213.996;14.5;14.5
2024-09-06T12:39:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;2.125;4.507;0.0;0.0;214.16;14.5;14.5
2024-09-06T12:38:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;-0.894;1.403;0.0;0.0;214.049;14.5;14.5
2024-09-06T12:37:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;-4.512;0.162;0.0;0.0;213.466;14.5;14.5
2024-09-06T12:36:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;-7.227;0.494;0.0;0.0;211.588;14.5;14.5
2024-09-06T12:35:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;-4.186;7.814;0.0;0.0;206.919;14.5;14.5
2024-09-06T12:34:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;-6.277;9.427;0.0;0.0;190.615;14.5;14.5
2024-09-06T12:33:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;10.638;29.867;0.0;0.0;108.197;-292.616;-292.616
