,LA:1,LA:2,LA:3,LA:4,LA:5,LA:6,LA:7,LA:8,LA:9,LA:10,LA:11,LA:12
7150,324.57,342.4,375.63,370.57,160.68,170.0,177.17,421.65,478.94,454.32,174.93,172.45
7151,342.4,375.63,370.57,160.68,170.0,177.17,421.65,478.94,454.32,174.93,172.45,171.06
7152,375.63,370.57,160.68,170.0,177.17,421.65,478.94,454.32,174.93,172.45,171.06,174.51
7153,370.57,160.68,170.0,177.17,421.65,478.94,454.32,174.93,172.45,171.06,174.51,412.77
7154,160.68,170.0,177.17,421.65,478.94,454.32,174.93,172.45,171.06,174.51,412.77,176.0
7155,170.0,177.17,421.65,478.94,454.32,174.93,172.45,171.06,174.51,412.77,176.0,357.04
7156,177.17,421.65,478.94,454.32,174.93,172.45,171.06,174.51,412.77,176.0,357.04,173.4
7157,421.65,478.94,454.32,174.93,172.45,171.06,174.51,412.77,176.0,357.04,173.4,173.4
7158,478.94,454.32,174.93,172.45,171.06,174.51,412.77,176.0,357.04,173.4,173.4,317.39
7159,454.32,174.93,172.45,171.06,174.51,412.77,176.0,357.04,173.4,173.4,317.39,399.85
7160,174.93,172.45,171.06,174.51,412.77,176.0,357.04,173.4,173.4,317.39,399.85,397.63
7161,172.45,171.06,174.51,412.77,176.0,357.04,173.4,173.4,317.39,399.85,397.63,174.83
7162,171.06,174.51,412.77,176.0,357.04,173.4,173.4,317.39,399.85,397.63,174.83,159.22
7163,174.51,412.77,176.0,357.04,173.4,173.4,317.39,399.85,397.63,174.83,159.22,345.65
7164,412.77,176.0,357.04,173.4,173.4,317.39,399.85,397.63,174.83,159.22,345.65,166.06
7165,176.0,357.04,173.4,173.4,317.39,399.85,397.63,174.83,159.22,345.65,166.06,157.27
7166,357.04,173.4,173.4,317.39,399.85,397.63,174.83,159.22,345.65,166.06,157.27,146.77
7167,173.4,173.4,317.39,399.85,397.63,174.83,159.22,345.65,166.06,157.27,146.77,154.11
7168,173.4,317.39,399.85,397.63,174.83,159.22,345.65,166.06,157.27,146.77,154.11,158.88
7169,317.39,399.85,397.63,174.83,159.22,345.65,166.06,157.27,146.77,154.11,158.88,156.61
7170,399.85,397.63,174.83,159.22,345.65,166.06,157.27,146.77,154.11,158.88,156.61,313.99
7171,397.63,174.83,159.22,345.65,166.06,157.27,146.77,154.11,158.88,156.61,313.99,292.38
7172,174.83,159.22,345.65,166.06,157.27,146.77,154.11,158.88,156.61,313.99,292.38,294.57
7173,159.22,345.65,166.06,157.27,146.77,154.11,158.88,156.61,313.99,292.38,294.57,305.77
7174,345.65,166.06,157.27,146.77,154.11,158.88,156.61,313.99,292.38,294.57,305.77,163.05
7175,166.06,157.27,146.77,154.11,158.88,156.61,313.99,292.38,294.57,305.77,163.05,366.11
7176,157.27,146.77,154.11,158.88,156.61,313.99,292.38,294.57,305.77,163.05,366.11,171.16
7177,146.77,154.11,158.88,156.61,313.99,292.38,294.57,305.77,163.05,366.11,171.16,359.72
7178,154.11,158.88,156.61,313.99,292.38,294.57,305.77,163.05,366.11,171.16,359.72,375.35
7179,158.88,156.61,313.99,292.38,294.57,305.77,163.05,366.11,171.16,359.72,375.35,166.62
7180,156.61,313.99,292.38,294.57,305.77,163.05,366.11,171.16,359.72,375.35,166.62,369.1
7181,313.99,292.38,294.57,305.77,163.05,366.11,171.16,359.72,375.35,166.62,369.1,373.63
7182,292.38,294.57,305.77,163.05,366.11,171.16,359.72,375.35,166.62,369.1,373.63,491.46
7183,294.57,305.77,163.05,366.11,171.16,359.72,375.35,166.62,369.1,373.63,491.46,154.04
7184,305.77,163.05,366.11,171.16,359.72,375.35,166.62,369.1,373.63,491.46,154.04,154.86
7185,163.05,366.11,171.16,359.72,375.35,166.62,369.1,373.63,491.46,154.04,154.86,391.95
7186,366.11,171.16,359.72,375.35,166.62,369.1,373.63,491.46,154.04,154.86,391.95,410.7
7187,171.16,359.72,375.35,166.62,369.1,373.63,491.46,154.04,154.86,391.95,410.7,176.09
7188,359.72,375.35,166.62,369.1,373.63,491.46,154.04,154.86,391.95,410.7,176.09,434.2
7189,375.35,166.62,369.1,373.63,491.46,154.04,154.86,391.95,410.7,176.09,434.2,440.02
7190,166.62,369.1,373.63,491.46,154.04,154.86,391.95,410.7,176.09,434.2,440.02,436.49
7191,369.1,373.63,491.46,154.04,154.86,391.95,410.7,176.09,434.2,440.02,436.49,476.39
7192,373.63,491.46,154.04,154.86,391.95,410.7,176.09,434.2,440.02,436.49,476.39,460.13
7193,491.46,154.04,154.86,391.95,410.7,176.09,434.2,440.02,436.49,476.39,460.13,460.15
7194,154.04,154.86,391.95,410.7,176.09,434.2,440.02,436.49,476.39,460.13,460.15,467.9
7195,154.86,391.95,410.7,176.09,434.2,440.02,436.49,476.39,460.13,460.15,467.9,476.92
7196,391.95,410.7,176.09,434.2,440.02,436.49,476.39,460.13,460.15,467.9,476.92,178.3
7197,410.7,176.09,434.2,440.02,436.49,476.39,460.13,460.15,467.9,476.92,178.3,178.34
7198,176.09,434.2,440.02,436.49,476.39,460.13,460.15,467.9,476.92,178.3,178.34,476.92
7199,434.2,440.02,436.49,476.39,460.13,460.15,467.9,476.92,178.3,178.34,476.92,442.69
7200,440.02,436.49,476.39,460.13,460.15,467.9,476.92,178.3,178.34,476.92,442.69,444.85
7201,436.49,476.39,460.13,460.15,467.9,476.92,178.3,178.34,476.92,442.69,444.85,436.63
7202,476.39,460.13,460.15,467.9,476.92,178.3,178.34,476.92,442.69,444.85,436.63,382.59
7203,460.13,460.15,467.9,476.92,178.3,178.34,476.92,442.69,444.85,436.63,382.59,403.2
7204,460.15,467.9,476.92,178.3,178.34,476.92,442.69,444.85,436.63,382.59,403.2,491.46
7205,467.9,476.92,178.3,178.34,476.92,442.69,444.85,436.63,382.59,403.2,491.46,490.92
7206,476.92,178.3,178.34,476.92,442.69,444.85,436.63,382.59,403.2,491.46,490.92,148.49
7207,178.3,178.34,476.92,442.69,444.85,436.63,382.59,403.2,491.46,490.92,148.49,157.36
7208,178.34,476.92,442.69,444.85,436.63,382.59,403.2,491.46,490.92,148.49,157.36,175.84
7209,476.92,442.69,444.85,436.63,382.59,403.2,491.46,490.92,148.49,157.36,175.84,174.65
7210,442.69,444.85,436.63,382.59,403.2,491.46,490.92,148.49,157.36,175.84,174.65,177.01
7211,444.85,436.63,382.59,403.2,491.46,490.92,148.49,157.36,175.84,174.65,177.01,395.29
7212,436.63,382.59,403.2,491.46,490.92,148.49,157.36,175.84,174.65,177.01,395.29,490.92
7213,382.59,403.2,491.46,490.92,148.49,157.36,175.84,174.65,177.01,395.29,490.92,490.92
7214,403.2,491.46,490.92,148.49,157.36,175.84,174.65,177.01,395.29,490.92,490.92,176.91
7215,491.46,490.92,148.49,157.36,175.84,174.65,177.01,395.29,490.92,490.92,176.91,371.08
7216,490.92,148.49,157.36,175.84,174.65,177.01,395.29,490.92,490.92,176.91,371.08,172.62
7217,148.49,157.36,175.84,174.65,177.01,395.29,490.92,490.92,176.91,371.08,172.62,173.87
7218,157.36,175.84,174.65,177.01,395.29,490.92,490.92,176.91,371.08,172.62,173.87,180.72
7219,175.84,174.65,177.01,395.29,490.92,490.92,176.91,371.08,172.62,173.87,180.72,344.13
7220,174.65,177.01,395.29,490.92,490.92,176.91,371.08,172.62,173.87,180.72,344.13,178.25
7221,177.01,395.29,490.92,490.92,176.91,371.08,172.62,173.87,180.72,344.13,178.25,168.27
7222,395.29,490.92,490.92,176.91,371.08,172.62,173.87,180.72,344.13,178.25,168.27,165.39
7223,490.92,490.92,176.91,371.08,172.62,173.87,180.72,344.13,178.25,168.27,165.39,311.49
7224,490.92,176.91,371.08,172.62,173.87,180.72,344.13,178.25,168.27,165.39,311.49,181.8
7225,176.91,371.08,172.62,173.87,180.72,344.13,178.25,168.27,165.39,311.49,181.8,180.29
7226,371.08,172.62,173.87,180.72,344.13,178.25,168.27,165.39,311.49,181.8,180.29,171.3
7227,172.62,173.87,180.72,344.13,178.25,168.27,165.39,311.49,181.8,180.29,171.3,167.88
7228,173.87,180.72,344.13,178.25,168.27,165.39,311.49,181.8,180.29,171.3,167.88,157.66
7229,180.72,344.13,178.25,168.27,165.39,311.49,181.8,180.29,171.3,167.88,157.66,164.6
7230,344.13,178.25,168.27,165.39,311.49,181.8,180.29,171.3,167.88,157.66,164.6,152.24
7231,178.25,168.27,165.39,311.49,181.8,180.29,171.3,167.88,157.66,164.6,152.24,148.29
7232,168.27,165.39,311.49,181.8,180.29,171.3,167.88,157.66,164.6,152.24,148.29,151.57
7233,165.39,311.49,181.8,180.29,171.3,167.88,157.66,164.6,152.24,148.29,151.57,143.01
7234,311.49,181.8,180.29,171.3,167.88,157.66,164.6,152.24,148.29,151.57,143.01,140.12
7235,181.8,180.29,171.3,167.88,157.66,164.6,152.24,148.29,151.57,143.01,140.12,181.8
7236,180.29,171.3,167.88,157.66,164.6,152.24,148.29,151.57,143.01,140.12,181.8,168.79
7237,171.3,167.88,157.66,164.6,152.24,148.29,151.57,143.01,140.12,181.8,168.79,175.53
7238,167.88,157.66,164.6,152.24,148.29,151.57,143.01,140.12,181.8,168.79,175.53,166.02
7239,157.66,164.6,152.24,148.29,151.57,143.01,140.12,181.8,168.79,175.53,166.02,177.96
7240,164.6,152.24,148.29,151.57,143.01,140.12,181.8,168.79,175.53,166.02,177.96,180.6
7241,152.24,148.29,151.57,143.01,140.12,181.8,168.79,175.53,166.02,177.96,180.6,185.3
7242,148.29,151.57,143.01,140.12,181.8,168.79,175.53,166.02,177.96,180.6,185.3,183.56
7243,151.57,143.01,140.12,181.8,168.79,175.53,166.02,177.96,180.6,185.3,183.56,178.55
7244,143.01,140.12,181.8,168.79,175.53,166.02,177.96,180.6,185.3,183.56,178.55,367.17
7245,140.12,181.8,168.79,175.53,166.02,177.96,180.6,185.3,183.56,178.55,367.17,176.34
7246,181.8,168.79,175.53,166.02,177.96,180.6,185.3,183.56,178.55,367.17,176.34,177.07
7247,168.79,175.53,166.02,177.96,180.6,185.3,183.56,178.55,367.17,176.34,177.07,152.04
7248,175.53,166.02,177.96,180.6,185.3,183.56,178.55,367.17,176.34,177.07,152.04,369.18
7249,166.02,177.96,180.6,185.3,183.56,178.55,367.17,176.34,177.07,152.04,369.18,368.16
7250,177.96,180.6,185.3,183.56,178.55,367.17,176.34,177.07,152.04,369.18,368.16,368.57
7251,180.6,185.3,183.56,178.55,367.17,176.34,177.07,152.04,369.18,368.16,368.57,152.33
7252,185.3,183.56,178.55,367.17,176.34,177.07,152.04,369.18,368.16,368.57,152.33,162.56
7253,183.56,178.55,367.17,176.34,177.07,152.04,369.18,368.16,368.57,152.33,162.56,144.08
7254,178.55,367.17,176.34,177.07,152.04,369.18,368.16,368.57,152.33,162.56,144.08,126.09
7255,367.17,176.34,177.07,152.04,369.18,368.16,368.57,152.33,162.56,144.08,126.09,149.4
7256,176.34,177.07,152.04,369.18,368.16,368.57,152.33,162.56,144.08,126.09,149.4,181.8
7257,177.07,152.04,369.18,368.16,368.57,152.33,162.56,144.08,126.09,149.4,181.8,172.36
7258,152.04,369.18,368.16,368.57,152.33,162.56,144.08,126.09,149.4,181.8,172.36,145.82
7259,369.18,368.16,368.57,152.33,162.56,144.08,126.09,149.4,181.8,172.36,145.82,145.93
7260,368.16,368.57,152.33,162.56,144.08,126.09,149.4,181.8,172.36,145.82,145.93,138.2
7261,368.57,152.33,162.56,144.08,126.09,149.4,181.8,172.36,145.82,145.93,138.2,157.23
7262,152.33,162.56,144.08,126.09,149.4,181.8,172.36,145.82,145.93,138.2,157.23,341.89
7263,162.56,144.08,126.09,149.4,181.8,172.36,145.82,145.93,138.2,157.23,341.89,154.9
7264,144.08,126.09,149.4,181.8,172.36,145.82,145.93,138.2,157.23,341.89,154.9,163.18
7265,126.09,149.4,181.8,172.36,145.82,145.93,138.2,157.23,341.89,154.9,163.18,156.28
7266,149.4,181.8,172.36,145.82,145.93,138.2,157.23,341.89,154.9,163.18,156.28,165.79
7267,181.8,172.36,145.82,145.93,138.2,157.23,341.89,154.9,163.18,156.28,165.79,150.01
7268,172.36,145.82,145.93,138.2,157.23,341.89,154.9,163.18,156.28,165.79,150.01,134.66
7269,145.82,145.93,138.2,157.23,341.89,154.9,163.18,156.28,165.79,150.01,134.66,173.55
7270,145.93,138.2,157.23,341.89,154.9,163.18,156.28,165.79,150.01,134.66,173.55,154.35
7271,138.2,157.23,341.89,154.9,163.18,156.28,165.79,150.01,134.66,173.55,154.35,297.5
7272,157.23,341.89,154.9,163.18,156.28,165.79,150.01,134.66,173.55,154.35,297.5,162.98
7273,341.89,154.9,163.18,156.28,165.79,150.01,134.66,173.55,154.35,297.5,162.98,167.59
7274,154.9,163.18,156.28,165.79,150.01,134.66,173.55,154.35,297.5,162.98,167.59,135.02
7275,163.18,156.28,165.79,150.01,134.66,173.55,154.35,297.5,162.98,167.59,135.02,131.72
7276,156.28,165.79,150.01,134.66,173.55,154.35,297.5,162.98,167.59,135.02,131.72,135.82
7277,165.79,150.01,134.66,173.55,154.35,297.5,162.98,167.59,135.02,131.72,135.82,135.52
7278,150.01,134.66,173.55,154.35,297.5,162.98,167.59,135.02,131.72,135.82,135.52,110.95
7279,134.66,173.55,154.35,297.5,162.98,167.59,135.02,131.72,135.82,135.52,110.95,115.61
7280,173.55,154.35,297.5,162.98,167.59,135.02,131.72,135.82,135.52,110.95,115.61,117.3
7281,154.35,297.5,162.98,167.59,135.02,131.72,135.82,135.52,110.95,115.61,117.3,154.59
7282,297.5,162.98,167.59,135.02,131.72,135.82,135.52,110.95,115.61,117.3,154.59,178.68
7283,162.98,167.59,135.02,131.72,135.82,135.52,110.95,115.61,117.3,154.59,178.68,136.2
7284,167.59,135.02,131.72,135.82,135.52,110.95,115.61,117.3,154.59,178.68,136.2,138.2
7285,135.02,131.72,135.82,135.52,110.95,115.61,117.3,154.59,178.68,136.2,138.2,372.26
7286,131.72,135.82,135.52,110.95,115.61,117.3,154.59,178.68,136.2,138.2,372.26,372.18
7287,135.82,135.52,110.95,115.61,117.3,154.59,178.68,136.2,138.2,372.26,372.18,154.97
7288,135.52,110.95,115.61,117.3,154.59,178.68,136.2,138.2,372.26,372.18,154.97,155.37
7289,110.95,115.61,117.3,154.59,178.68,136.2,138.2,372.26,372.18,154.97,155.37,182.7
7290,115.61,117.3,154.59,178.68,136.2,138.2,372.26,372.18,154.97,155.37,182.7,404.02
7291,117.3,154.59,178.68,136.2,138.2,372.26,372.18,154.97,155.37,182.7,404.02,435.01
7292,154.59,178.68,136.2,138.2,372.26,372.18,154.97,155.37,182.7,404.02,435.01,189.42
7293,178.68,136.2,138.2,372.26,372.18,154.97,155.37,182.7,404.02,435.01,189.42,188.9
7294,136.2,138.2,372.26,372.18,154.97,155.37,182.7,404.02,435.01,189.42,188.9,434.85
7295,138.2,372.26,372.18,154.97,155.37,182.7,404.02,435.01,189.42,188.9,434.85,417.77
7296,372.26,372.18,154.97,155.37,182.7,404.02,435.01,189.42,188.9,434.85,417.77,460.7
7297,372.18,154.97,155.37,182.7,404.02,435.01,189.42,188.9,434.85,417.77,460.7,173.02
7298,154.97,155.37,182.7,404.02,435.01,189.42,188.9,434.85,417.77,460.7,173.02,151.81
7299,155.37,182.7,404.02,435.01,189.42,188.9,434.85,417.77,460.7,173.02,151.81,138.2
7300,182.7,404.02,435.01,189.42,188.9,434.85,417.77,460.7,173.02,151.81,138.2,161.99
7301,404.02,435.01,189.42,188.9,434.85,417.77,460.7,173.02,151.81,138.2,161.99,159.49
7302,435.01,189.42,188.9,434.85,417.77,460.7,173.02,151.81,138.2,161.99,159.49,157.36
7303,189.42,188.9,434.85,417.77,460.7,173.02,151.81,138.2,161.99,159.49,157.36,175.1
7304,188.9,434.85,417.77,460.7,173.02,151.81,138.2,161.99,159.49,157.36,175.1,360.83
7305,434.85,417.77,460.7,173.02,151.81,138.2,161.99,159.49,157.36,175.1,360.83,351.21
7306,417.77,460.7,173.02,151.81,138.2,161.99,159.49,157.36,175.1,360.83,351.21,180.09
7307,460.7,173.02,151.81,138.2,161.99,159.49,157.36,175.1,360.83,351.21,180.09,158.47
7308,173.02,151.81,138.2,161.99,159.49,157.36,175.1,360.83,351.21,180.09,158.47,139.84
7309,151.81,138.2,161.99,159.49,157.36,175.1,360.83,351.21,180.09,158.47,139.84,166.28
7310,138.2,161.99,159.49,157.36,175.1,360.83,351.21,180.09,158.47,139.84,166.28,158.53
7311,161.99,159.49,157.36,175.1,360.83,351.21,180.09,158.47,139.84,166.28,158.53,162.05
7312,159.49,157.36,175.1,360.83,351.21,180.09,158.47,139.84,166.28,158.53,162.05,122.66
7313,157.36,175.1,360.83,351.21,180.09,158.47,139.84,166.28,158.53,162.05,122.66,106.13
7314,175.1,360.83,351.21,180.09,158.47,139.84,166.28,158.53,162.05,122.66,106.13,160.3
7315,360.83,351.21,180.09,158.47,139.84,166.28,158.53,162.05,122.66,106.13,160.3,160.3
7316,351.21,180.09,158.47,139.84,166.28,158.53,162.05,122.66,106.13,160.3,160.3,159.09
7317,180.09,158.47,139.84,166.28,158.53,162.05,122.66,106.13,160.3,160.3,159.09,157.27
7318,158.47,139.84,166.28,158.53,162.05,122.66,106.13,160.3,160.3,159.09,157.27,160.3
7319,139.84,166.28,158.53,162.05,122.66,106.13,160.3,160.3,159.09,157.27,160.3,126.5
7320,166.28,158.53,162.05,122.66,106.13,160.3,160.3,159.09,157.27,160.3,126.5,159.25
7321,158.53,162.05,122.66,106.13,160.3,160.3,159.09,157.27,160.3,126.5,159.25,146.93
7322,162.05,122.66,106.13,160.3,160.3,159.09,157.27,160.3,126.5,159.25,146.93,269.17
7323,122.66,106.13,160.3,160.3,159.09,157.27,160.3,126.5,159.25,146.93,269.17,160.3
7324,106.13,160.3,160.3,159.09,157.27,160.3,126.5,159.25,146.93,269.17,160.3,164.02
7325,160.3,160.3,159.09,157.27,160.3,126.5,159.25,146.93,269.17,160.3,164.02,163.25
7326,160.3,159.09,157.27,160.3,126.5,159.25,146.93,269.17,160.3,164.02,163.25,275.81
7327,159.09,157.27,160.3,126.5,159.25,146.93,269.17,160.3,164.02,163.25,275.81,224.44
7328,157.27,160.3,126.5,159.25,146.93,269.17,160.3,164.02,163.25,275.81,224.44,224.44
7329,160.3,126.5,159.25,146.93,269.17,160.3,164.02,163.25,275.81,224.44,224.44,225.43
7330,126.5,159.25,146.93,269.17,160.3,164.02,163.25,275.81,224.44,224.44,225.43,229.85
7331,159.25,146.93,269.17,160.3,164.02,163.25,275.81,224.44,224.44,225.43,229.85,156.69
7332,146.93,269.17,160.3,164.02,163.25,275.81,224.44,224.44,225.43,229.85,156.69,159.74
7333,269.17,160.3,164.02,163.25,275.81,224.44,224.44,225.43,229.85,156.69,159.74,272.24
7334,160.3,164.02,163.25,275.81,224.44,224.44,225.43,229.85,156.69,159.74,272.24,223.91
7335,164.02,163.25,275.81,224.44,224.44,225.43,229.85,156.69,159.74,272.24,223.91,244.73
7336,163.25,275.81,224.44,224.44,225.43,229.85,156.69,159.74,272.24,223.91,244.73,276.53
7337,275.81,224.44,224.44,225.43,229.85,156.69,159.74,272.24,223.91,244.73,276.53,338.41
7338,224.44,224.44,225.43,229.85,156.69,159.74,272.24,223.91,244.73,276.53,338.41,529.62
7339,224.44,225.43,229.85,156.69,159.74,272.24,223.91,244.73,276.53,338.41,529.62,686.47
7340,225.43,229.85,156.69,159.74,272.24,223.91,244.73,276.53,338.41,529.62,686.47,649.0
7341,229.85,156.69,159.74,272.24,223.91,244.73,276.53,338.41,529.62,686.47,649.0,420.0
7342,156.69,159.74,272.24,223.91,244.73,276.53,338.41,529.62,686.47,649.0,420.0,144.05
7343,159.74,272.24,223.91,244.73,276.53,338.41,529.62,686.47,649.0,420.0,144.05,318.72
7344,272.24,223.91,244.73,276.53,338.41,529.62,686.47,649.0,420.0,144.05,318.72,329.4
7345,223.91,244.73,276.53,338.41,529.62,686.47,649.0,420.0,144.05,318.72,329.4,126.25
7346,244.73,276.53,338.41,529.62,686.47,649.0,420.0,144.05,318.72,329.4,126.25,94.69
7347,276.53,338.41,529.62,686.47,649.0,420.0,144.05,318.72,329.4,126.25,94.69,323.61
7348,338.41,529.62,686.47,649.0,420.0,144.05,318.72,329.4,126.25,94.69,323.61,161.41
7349,529.62,686.47,649.0,420.0,144.05,318.72,329.4,126.25,94.69,323.61,161.41,138.5
7350,686.47,649.0,420.0,144.05,318.72,329.4,126.25,94.69,323.61,161.41,138.5,65.13
7351,649.0,420.0,144.05,318.72,329.4,126.25,94.69,323.61,161.41,138.5,65.13,130.96
7352,420.0,144.05,318.72,329.4,126.25,94.69,323.61,161.41,138.5,65.13,130.96,124.52
7353,144.05,318.72,329.4,126.25,94.69,323.61,161.41,138.5,65.13,130.96,124.52,134.74
7354,318.72,329.4,126.25,94.69,323.61,161.41,138.5,65.13,130.96,124.52,134.74,122.44
7355,329.4,126.25,94.69,323.61,161.41,138.5,65.13,130.96,124.52,134.74,122.44,121.17
7356,126.25,94.69,323.61,161.41,138.5,65.13,130.96,124.52,134.74,122.44,121.17,142.0
7357,94.69,323.61,161.41,138.5,65.13,130.96,124.52,134.74,122.44,121.17,142.0,136.56
7358,323.61,161.41,138.5,65.13,130.96,124.52,134.74,122.44,121.17,142.0,136.56,145.37
7359,161.41,138.5,65.13,130.96,124.52,134.74,122.44,121.17,142.0,136.56,145.37,106.6
7360,138.5,65.13,130.96,124.52,134.74,122.44,121.17,142.0,136.56,145.37,106.6,105.76
7361,65.13,130.96,124.52,134.74,122.44,121.17,142.0,136.56,145.37,106.6,105.76,117.31
7362,130.96,124.52,134.74,122.44,121.17,142.0,136.56,145.37,106.6,105.76,117.31,164.41
7363,124.52,134.74,122.44,121.17,142.0,136.56,145.37,106.6,105.76,117.31,164.41,290.03
7364,134.74,122.44,121.17,142.0,136.56,145.37,106.6,105.76,117.31,164.41,290.03,324.77
7365,122.44,121.17,142.0,136.56,145.37,106.6,105.76,117.31,164.41,290.03,324.77,420.0
7366,121.17,142.0,136.56,145.37,106.6,105.76,117.31,164.41,290.03,324.77,420.0,411.12
7367,142.0,136.56,145.37,106.6,105.76,117.31,164.41,290.03,324.77,420.0,411.12,286.05
7368,136.56,145.37,106.6,105.76,117.31,164.41,290.03,324.77,420.0,411.12,286.05,284.46
7369,145.37,106.6,105.76,117.31,164.41,290.03,324.77,420.0,411.12,286.05,284.46,298.01
7370,106.6,105.76,117.31,164.41,290.03,324.77,420.0,411.12,286.05,284.46,298.01,261.94
7371,105.76,117.31,164.41,290.03,324.77,420.0,411.12,286.05,284.46,298.01,261.94,281.95
7372,117.31,164.41,290.03,324.77,420.0,411.12,286.05,284.46,298.01,261.94,281.95,296.11
7373,164.41,290.03,324.77,420.0,411.12,286.05,284.46,298.01,261.94,281.95,296.11,292.6
7374,290.03,324.77,420.0,411.12,286.05,284.46,298.01,261.94,281.95,296.11,292.6,300.31
7375,324.77,420.0,411.12,286.05,284.46,298.01,261.94,281.95,296.11,292.6,300.31,126.99
7376,420.0,411.12,286.05,284.46,298.01,261.94,281.95,296.11,292.6,300.31,126.99,244.75
7377,411.12,286.05,284.46,298.01,261.94,281.95,296.11,292.6,300.31,126.99,244.75,150.98
7378,286.05,284.46,298.01,261.94,281.95,296.11,292.6,300.31,126.99,244.75,150.98,253.75
7379,284.46,298.01,261.94,281.95,296.11,292.6,300.31,126.99,244.75,150.98,253.75,350.42
7380,298.01,261.94,281.95,296.11,292.6,300.31,126.99,244.75,150.98,253.75,350.42,344.94
7381,261.94,281.95,296.11,292.6,300.31,126.99,244.75,150.98,253.75,350.42,344.94,354.9
7382,281.95,296.11,292.6,300.31,126.99,244.75,150.98,253.75,350.42,344.94,354.9,362.04
7383,296.11,292.6,300.31,126.99,244.75,150.98,253.75,350.42,344.94,354.9,362.04,410.96
7384,292.6,300.31,126.99,244.75,150.98,253.75,350.42,344.94,354.9,362.04,410.96,599.0
7385,300.31,126.99,244.75,150.98,253.75,350.42,344.94,354.9,362.04,410.96,599.0,699.0
7386,126.99,244.75,150.98,253.75,350.42,344.94,354.9,362.04,410.96,599.0,699.0,699.0
7387,244.75,150.98,253.75,350.42,344.94,354.9,362.04,410.96,599.0,699.0,699.0,453.0
7388,150.98,253.75,350.42,344.94,354.9,362.04,410.96,599.0,699.0,699.0,453.0,453.0
7389,253.75,350.42,344.94,354.9,362.04,410.96,599.0,699.0,699.0,453.0,453.0,453.0
7390,350.42,344.94,354.9,362.04,410.96,599.0,699.0,699.0,453.0,453.0,453.0,599.0
7391,344.94,354.9,362.04,410.96,599.0,699.0,699.0,453.0,453.0,453.0,599.0,163.84
7392,354.9,362.04,410.96,599.0,699.0,699.0,453.0,453.0,453.0,599.0,163.84,165.15
7393,362.04,410.96,599.0,699.0,699.0,453.0,453.0,453.0,599.0,163.84,165.15,393.99
7394,410.96,599.0,699.0,699.0,453.0,453.0,453.0,599.0,163.84,165.15,393.99,146.78
7395,599.0,699.0,699.0,453.0,453.0,453.0,599.0,163.84,165.15,393.99,146.78,399.25
7396,699.0,699.0,453.0,453.0,453.0,599.0,163.84,165.15,393.99,146.78,399.25,379.49
7397,699.0,453.0,453.0,453.0,599.0,163.84,165.15,393.99,146.78,399.25,379.49,151.8
7398,453.0,453.0,453.0,599.0,163.84,165.15,393.99,146.78,399.25,379.49,151.8,123.66
7399,453.0,453.0,599.0,163.84,165.15,393.99,146.78,399.25,379.49,151.8,123.66,371.82
